sample	ampliconID	Freq	width	FreqNorm	comparison	stage	index	group
CURTIS_H004153_T01_01_WG01	amplicon3	0	531933	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004153_T01_01_WG01	amplicon2	7	42150368	0.166072096926888	ecdna	b	b ecdna	HER2+
CURTIS_H004154_T01_01_WG01	amplicon1	0	3214645	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004157_T01_01_WG01	amplicon1	2	6904295	0.289674760420868	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004158_T01_01_WG01	amplicon1	0	19685786	0	ecdna	a	a ecdna	HER2+
CURTIS_H004160_T01_01_WG01	amplicon1	12	80241834	0.149547927830264	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004164_T01_01_WG01	amplicon1	12	10130066	1.1845924794567	ecdna	b	b ecdna	ER+ High
CURTIS_H004166_T01_01_WG01	amplicon1	0	18283006	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004167_T01_01_WG01	amplicon2	3	12475338	0.240474446463895	ecdna	b	b ecdna	HER2+
CURTIS_H004167_T01_01_WG01	amplicon3	0	12827251	0	ecdna	b	b ecdna	HER2+
CURTIS_H004167_T01_01_WG01	amplicon1	0	2280059	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004168_T01_01_WG01	amplicon1	0	9466050	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004169_T01_01_WG01	amplicon2	0	1984044	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004170_T01_01_WG01	amplicon1	0	3281695	0	noncyclic	b	b noncyclic	IC4ER-
CURTIS_H004171_T01_01_WG01	amplicon1	14	15061966	0.929493533579879	ecdna	b	b ecdna	ER+ High
CURTIS_H004175_T01_01_WG01	amplicon1	0	3808315	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004176_T01_01_WG01	amplicon1	0	3517766	0	ecdna	a	a ecdna	IC10
CURTIS_H004177_T01_01_WG01	amplicon2	0	18073862	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004177_T01_01_WG01	amplicon1	0	14688209	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004178_T01_01_WG01	amplicon3	0	28339589	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004178_T01_01_WG01	amplicon4	0	1048004	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004180_T01_01_WG01	amplicon3	0	2644649	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004180_T01_01_WG01	amplicon4	19	36802127	0.516274507720709	ecdna	b	b ecdna	ER+ High
CURTIS_H004180_T01_01_WG01	amplicon1	0	1157911	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004181_T01_01_WG01	amplicon1	0	1068607	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004183_T01_01_WG01	amplicon2	0	2376195	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004187_T01_01_WG01	amplicon1	1	24854379	0.0402343587019414	ecdna	b	b ecdna	IC10
CURTIS_H004188_T01_01_WG01	amplicon2	2	1178220	1.69747585340599	ecdna	a	a ecdna	ER+ High
CURTIS_H004188_T01_01_WG01	amplicon3	3	36938680	0.0812156796073926	ecdna	a	a ecdna	ER+ High
CURTIS_H004188_T02_01_WG01	amplicon2	0	15477620	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004189_T01_01_WG01	amplicon1	14	29797208	0.469842677877739	ecdna	b	b ecdna	ER+ High
CURTIS_H004190_T01_01_WG01	amplicon1	1	1078056	0.92759559800233	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004193_T01_01_WG01	amplicon5	0	1578350	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004193_T01_01_WG01	amplicon2	0	15583596	0	ecdna	b	b ecdna	IC10
CURTIS_H004193_T01_01_WG01	amplicon6	0	810167	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004194_T01_01_WG01	amplicon1	0	19340602	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004196_T01_01_WG01	amplicon1	2	2760626	0.724473362201182	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004197_T01_01_WG01	amplicon2	0	29408996	0	ecdna	b	b ecdna	HER2+
CURTIS_H004197_T01_01_WG01	amplicon1	0	2859185	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004202_T01_01_WG01	amplicon1	1	30298851	0.0330045518887828	ecdna	b	b ecdna	HER2+
CURTIS_H004203_T01_01_WG01	amplicon2	3	3965932	0.756442621809955	ecdna	b	b ecdna	ER+ High
CURTIS_H004203_T01_01_WG01	amplicon1	0	23179801	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004204_T01_01_WG01	amplicon2	1	4353665	0.229691535752062	noncyclic	b	b noncyclic	HER2+
CURTIS_H004204_T01_01_WG01	amplicon1	0	3084727	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004205_T01_01_WG01	amplicon1	2	9128357	0.219097478330438	ecdna	b	b ecdna	ER+ High
CURTIS_H004206_T01_01_WG01	amplicon2	5	42501319	0.11764340772577	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004207_T01_01_WG01	amplicon1	0	23256619	0	ecdna	b	b ecdna	HER2+
CURTIS_H004210_T01_01_WG01	amplicon1	0	14242708	0	ecdna	a	a ecdna	ER+ High
CURTIS_H004211_T01_01_WG01	amplicon1	0	5104513	0	ecdna	a	a ecdna	ER+ Typical
CURTIS_H004212_T01_01_WG01	amplicon2	0	982338	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004212_T01_01_WG01	amplicon1	0	5348344	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004213_T01_01_WG01	amplicon1	0	4985914	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004213_T01_01_WG01	amplicon2	0	9948074	0	ecdna	b	b ecdna	HER2+
CURTIS_H004213_T01_01_WG01	amplicon4	0	3524763	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004215_T01_01_WG01	amplicon1	0	2911659	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004218_T01_01_WG01	amplicon1	12	16938476	0.708446261635344	ecdna	a	a ecdna	ER+ High
CURTIS_H004219_T01_01_WG01	amplicon1	5	35098646	0.142455637747393	ecdna	b	b ecdna	HER2+
CURTIS_H004221_T01_01_WG01	amplicon1	4	8262709	0.484102731924844	ecdna	a	a ecdna	HER2+
CURTIS_H004221_T01_01_WG01	amplicon2	2	3482391	0.574318047571338	noncyclic	a	a noncyclic	HER2+
CURTIS_H004223_T01_01_WG01	amplicon1	2	4767863	0.419475140120427	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004226_T01_01_WG01	amplicon2	1	29289985	0.0341413626534804	ecdna	b	b ecdna	ER+ High
CURTIS_H004226_T01_01_WG01	amplicon1	0	216373	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004227_T01_01_WG01	amplicon1	0	2642836	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004228_T01_01_WG01	amplicon4	2	2881439	0.694097636632252	noncyclic	b	b noncyclic	IC10
CURTIS_H004228_T01_01_WG01	amplicon7	0	1527939	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004228_T01_01_WG01	amplicon6	0	2397624	0	ecdna	b	b ecdna	IC10
CURTIS_H004228_T01_01_WG01	amplicon2	0	148180	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004229_T01_01_WG01	amplicon1	0	22509099	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004230_T01_01_WG01	amplicon3	0	21930045	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004230_T01_01_WG01	amplicon1	12	21404901	0.560619271259419	ecdna	b	b ecdna	ER+ High
CURTIS_H004231_T01_01_WG01	amplicon3	0	20698981	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004231_T01_01_WG01	amplicon4	2	13206512	0.151440440897642	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004231_T01_01_WG01	amplicon2	0	3970918	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004232_T01_01_WG01	amplicon1	0	1168172	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004237_T01_01_WG01	amplicon1	14	11897248	1.17674272235058	ecdna	b	b ecdna	ER+ High
CURTIS_H004238_T01_01_WG01	amplicon1	12	10004918	1.19941013009802	ecdna	b	b ecdna	ER+ High
CURTIS_H004239_T01_01_WG01	amplicon5	0	8976228	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004239_T01_01_WG01	amplicon4	2	8895612	0.224829949867418	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004239_T01_01_WG01	amplicon2	0	10562217	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004242_T01_01_WG01	amplicon1	0	8112724	0	ecdna	b	b ecdna	IC10
CURTIS_H004243_T01_01_WG01	amplicon2	12	25958625	0.462274099648961	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004243_T01_01_WG01	amplicon1	0	3443565	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004244_T02_01_WG01	amplicon1	0	1481848	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004245_T01_01_WG01	amplicon2	2	5347358	0.374016476921874	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004245_T01_01_WG01	amplicon3	2	7845244	0.254931522843649	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004245_T01_01_WG01	amplicon1	0	5182182	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004246_T01_01_WG01	amplicon2	0	9779262	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004246_T01_01_WG01	amplicon1	1	22007545	0.0454389619560019	ecdna	b	b ecdna	ER+ High
CURTIS_H004247_T01_01_WG01	amplicon2	2	2953255	0.67721886528593	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004247_T01_01_WG01	amplicon1	0	21224630	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004248_T01_01_WG01	amplicon1	1	5734181	0.174392820875379	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004249_T01_01_WG01	amplicon5	5	14664871	0.340950834139625	noncyclic	b	b noncyclic	IC4ER-
CURTIS_H004256_T01_01_WG01	amplicon1	0	5741270	0	ecdna	b	b ecdna	HER2+
CURTIS_H004256_T01_01_WG01	amplicon2	3	26033824	0.115234703899051	ecdna	b	b ecdna	HER2+
CURTIS_H004259_T01_01_WG01	amplicon2	0	7523169	0	ecdna	b	b ecdna	HER2+
CURTIS_H004259_T01_01_WG01	amplicon1	0	1156997	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004259_T01_01_WG01	amplicon3	0	4087565	0	ecdna	b	b ecdna	HER2+
CURTIS_H004260_T01_01_WG01	amplicon1	0	4195539	0	ecdna	b	b ecdna	HER2+
CURTIS_H004265_T01_01_WG01	amplicon1	1	9075468	0.110187155086658	ecdna	a	a ecdna	ER+ Typical
CURTIS_H004266_T01_01_WG01	amplicon3	4	2110841	1.89497929971987	noncyclic	b	b noncyclic	HER2+
CURTIS_H004267_T01_01_WG01	amplicon1	2	6673207	0.299705973454742	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004268_T01_01_WG01	amplicon3	1	7677224	0.130255415238633	ecdna	b	b ecdna	ER+ High
CURTIS_H004268_T01_01_WG01	amplicon2	14	25936739	0.539774873009286	ecdna	b	b ecdna	ER+ High
CURTIS_H004271_T02_01_WG01	amplicon1	0	2504096	0	noncyclic	a	a noncyclic	ER+ Typical
CURTIS_H004275_T01_01_WG01	amplicon1	1	14404354	0.0694234534919095	noncyclic	b	b noncyclic	IC4ER-
CURTIS_H004275_T01_01_WG01	amplicon3	2	47377699	0.0422139538688867	ecdna	b	b ecdna	IC4ER-
CURTIS_H004277_T01_01_WG01	amplicon1	1	39749739	0.0251573978888264	noncyclic	b	b noncyclic	IC10
CURTIS_H004279_T01_01_WG01	amplicon1	6	22415768	0.267668723195208	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004281_T01_01_WG01	amplicon1	0	18444148	0	ecdna	a	a ecdna	HER2+
CURTIS_H004282_T01_01_WG01	amplicon2	0	8543733	0	ecdna	b	b ecdna	IC4ER-
CURTIS_H004282_T01_01_WG01	amplicon1	0	3668504	0	noncyclic	b	b noncyclic	IC4ER-
CURTIS_H004284_T01_01_WG01	amplicon1	5	17749675	0.281695298646313	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004284_T01_01_WG01	amplicon2	16	20452785	0.782289551276269	ecdna	b	b ecdna	ER+ High
CURTIS_H004285_T01_01_WG01	amplicon1	0	12774321	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004286_T01_01_WG01	amplicon2	2	11875074	0.168420003109033	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004286_T01_01_WG01	amplicon3	0	13485855	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004289_T01_01_WG01	amplicon2	0	3074678	0	noncyclic	a	a noncyclic	HER2+
CURTIS_H004289_T01_01_WG01	amplicon1	0	860924	0	noncyclic	a	a noncyclic	HER2+
CURTIS_H004290_T01_01_WG01	amplicon1	0	2946535	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004291_T01_01_WG01	amplicon2	0	12114973	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004291_T01_01_WG01	amplicon1	0	513689	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004294_T01_01_WG01	amplicon1	2	4710906	0.424546785692604	ecdna	b	b ecdna	ER+ High
CURTIS_H004295_T01_01_WG01	amplicon1	0	2957585	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004296_T01_01_WG01	amplicon5	2	51397596	0.0389123257827078	ecdna	b	b ecdna	IC4ER-
CURTIS_H004296_T01_01_WG01	amplicon2	0	4584068	0	ecdna	b	b ecdna	IC4ER-
CURTIS_H004297_T01_01_WG01	amplicon1	2	5321512	0.375833033919683	ecdna	a	a ecdna	ER+ High
CURTIS_H004299_T01_01_WG01	amplicon1	0	2962827	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004300_T01_01_WG01	amplicon1	0	3173462	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004301_T01_01_WG01	amplicon2	0	5680903	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004302_T01_01_WG01	amplicon1	12	13539194	0.886315684670742	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004303_T01_01_WG01	amplicon2	0	2630981	0	ecdna	a	a ecdna	ER+ High
CURTIS_H004304_T01_01_WG01	amplicon2	0	11430378	0	ecdna	a	a ecdna	HER2+
CURTIS_H004304_T01_01_WG01	amplicon1	0	6232561	0	noncyclic	a	a noncyclic	HER2+
CURTIS_H004305_T01_01_WG01	amplicon1	1	16069351	0.0622302667979559	ecdna	b	b ecdna	HER2+
CURTIS_H004305_T01_01_WG01	amplicon4	5	48482901	0.103129142375371	ecdna	b	b ecdna	HER2+
CURTIS_H004305_T01_01_WG01	amplicon2	0	578429	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004306_T01_01_WG01	amplicon2	0	273922	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004307_T01_01_WG01	amplicon2	3	60274905	0.0497719573344827	noncyclic	b	b noncyclic	IC10
CURTIS_H004307_T01_01_WG01	amplicon4	0	947769	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004310_T01_01_WG01	amplicon1	0	17519490	0	ecdna	b	b ecdna	HER2+
CURTIS_H004313_T01_01_WG01	amplicon1	4	11605951	0.344650774417366	ecdna	b	b ecdna	HER2+
CURTIS_H004314_T01_01_WG01	amplicon2	12	60069465	0.199768717767005	ecdna	b	b ecdna	ER+ High
CURTIS_H004314_T01_01_WG01	amplicon1	0	3174304	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004317_T01_01_WG01	amplicon2	0	587699	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004317_T01_01_WG01	amplicon5	12	6117355	1.9616321106099	ecdna	b	b ecdna	ER+ High
CURTIS_H004317_T01_01_WG01	amplicon4	3	18445581	0.162640580418692	ecdna	b	b ecdna	ER+ High
CURTIS_H004317_T01_01_WG01	amplicon3	0	167567	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004318_T01_01_WG01	amplicon1	0	1595241	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004319_T01_01_WG01	amplicon1	12	3959754	3.03049128809517	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004319_T01_01_WG01	amplicon2	0	3022505	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004320_T01_01_WG01	amplicon4	0	1123030	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004320_T01_01_WG01	amplicon5	2	21686699	0.0922224262899577	ecdna	b	b ecdna	HER2+
CURTIS_H004320_T01_01_WG01	amplicon1	0	2154342	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004321_T01_01_WG01	amplicon2	0	8048375	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004321_T01_01_WG01	amplicon1	2	3563997	0.561167700197278	ecdna	b	b ecdna	ER+ High
CURTIS_H004321_T01_01_WG01	amplicon3	0	1798240	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004323_T01_01_WG01	amplicon1	0	5320337	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004323_T01_01_WG01	amplicon2	0	7095513	0	ecdna	b	b ecdna	HER2+
CURTIS_H004325_T01_01_WG01	amplicon1	0	8507554	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004327_T01_01_WG01	amplicon1	0	10781134	0	ecdna	b	b ecdna	IC10
CURTIS_H004329_T01_01_WG01	amplicon1	9	25647056	0.350917469825776	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004329_T01_01_WG01	amplicon2	2	10525141	0.190021207316843	ecdna	b	b ecdna	ER+ High
CURTIS_H004330_T01_01_WG01	amplicon1	1	17871969	0.0559535437869213	ecdna	b	b ecdna	HER2+
CURTIS_H004330_T01_01_WG01	amplicon4	0	12408385	0	ecdna	b	b ecdna	HER2+
CURTIS_H004330_T01_01_WG01	amplicon2	0	120072	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004330_T01_01_WG01	amplicon5	4	11520874	0.347195881145823	ecdna	b	b ecdna	HER2+
CURTIS_H004330_T01_01_WG01	amplicon3	1	5633975	0.177494575322042	ecdna	b	b ecdna	HER2+
CURTIS_H004332_T01_01_WG01	amplicon1	0	1145542	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004334_T01_01_WG01	amplicon2	2	1850435	1.08082694069232	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004334_T01_01_WG01	amplicon1	0	19031506	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004335_T01_01_WG01	amplicon4	0	43919265	0	ecdna	b	b ecdna	HER2+
CURTIS_H004335_T01_01_WG01	amplicon1	0	165976	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004337_T01_01_WG01	amplicon1	0	967767	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004338_T01_01_WG01	amplicon1	2	26665582	0.0750030507490892	ecdna	b	b ecdna	HER2+
CURTIS_H004339_T01_01_WG01	amplicon3	0	5208261	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004339_T01_01_WG01	amplicon1	0	14849828	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004340_T01_01_WG01	amplicon1	2	12469581	0.160390313034576	ecdna	b	b ecdna	IC10
CURTIS_H004341_T01_01_WG01	amplicon1	12	8270844	1.45087974093091	ecdna	b	b ecdna	ER+ High
CURTIS_H004343_T01_01_WG01	amplicon1	0	6564659	0	ecdna	b	b ecdna	IC4ER-
CURTIS_H004344_T01_01_WG01	amplicon1	12	20301279	0.591095762981239	ecdna	b	b ecdna	ER+ High
CURTIS_H004344_T01_01_WG01	amplicon3	0	8300005	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004345_T01_01_WG01	amplicon2	0	349453	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004345_T01_01_WG01	amplicon1	1	42502161	0.0235282154241522	ecdna	b	b ecdna	ER+ High
CURTIS_H004348_T01_01_WG01	amplicon2	2	7493316	0.266904531985572	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004351_T01_01_WG01	amplicon3	0	8526275	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004351_T01_01_WG01	amplicon1	1	26078159	0.0383462651638868	ecdna	b	b ecdna	ER+ High
CURTIS_H004351_T01_01_WG01	amplicon2	0	1361830	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004353_T01_01_WG01	amplicon1	12	16265872	0.737740958492726	ecdna	b	b ecdna	ER+ High
CURTIS_H004354_T01_01_WG01	amplicon1	0	1149642	0	ecdna	b	b ecdna	IC10
CURTIS_H004355_T01_01_WG01	amplicon1	0	5364994	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004358_T01_01_WG01	amplicon1	2	6217923	0.321650814910381	ecdna	b	b ecdna	ER+ High
CURTIS_H004360_T01_01_WG01	amplicon2	6	40809972	0.14702288940556	ecdna	b	b ecdna	HER2+
CURTIS_H004362_T01_01_WG01	amplicon3	1	6303598	0.158639557915971	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004362_T01_01_WG01	amplicon2	0	15421382	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004362_T01_01_WG01	amplicon4	0	2622004	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004362_T01_01_WG01	amplicon1	0	2455661	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004364_T01_01_WG01	amplicon2	0	13912048	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004364_T01_01_WG01	amplicon1	0	342374	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004366_T01_01_WG01	amplicon1	4	14203147	0.281627726587636	ecdna	b	b ecdna	HER2+
CURTIS_H004367_T01_01_WG01	amplicon1	3	33271789	0.0901664770716116	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004368_T01_01_WG01	amplicon1	2	13206092	0.151445257234313	ecdna	b	b ecdna	ER+ High
CURTIS_H004369_T01_01_WG01	amplicon5	7	24568518	0.284917470398499	ecdna	a	a ecdna	HER2+
CURTIS_H004369_T01_01_WG01	amplicon2	0	13450925	0	ecdna	a	a ecdna	HER2+
CURTIS_H004369_T01_01_WG01	amplicon3	0	906495	0	noncyclic	a	a noncyclic	HER2+
CURTIS_H004369_T01_01_WG01	amplicon1	0	1360190	0	noncyclic	a	a noncyclic	HER2+
CURTIS_H004369_T01_01_WG01	amplicon6	0	1310106	0	noncyclic	a	a noncyclic	HER2+
CURTIS_H004373_T01_01_WG01	amplicon2	0	9414607	0	ecdna	b	b ecdna	IC10
CURTIS_H004375_T01_01_WG01	amplicon1	0	437146	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004375_T01_01_WG01	amplicon3	1	4695363	0.212976078739812	ecdna	b	b ecdna	HER2+
CURTIS_H004376_T01_01_WG01	amplicon1	0	494387	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004377_T01_01_WG01	amplicon1	6	21806847	0.275142940196719	ecdna	b	b ecdna	ER+ High
CURTIS_H004382_T01_01_WG01	amplicon1	2	3226272	0.619910534511659	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004387_T01_01_WG01	amplicon1	0	520825	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004387_T01_01_WG01	amplicon4	12	35577381	0.337292955881154	ecdna	b	b ecdna	ER+ High
CURTIS_H004388_T01_01_WG01	amplicon3	0	1776632	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004388_T01_01_WG01	amplicon2	6	37189874	0.161334238454263	ecdna	b	b ecdna	ER+ High
CURTIS_H004388_T01_01_WG01	amplicon1	1	6463803	0.154707685243501	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004389_T01_01_WG01	amplicon2	12	9698264	1.23733484673133	noncyclic	a	a noncyclic	HER2+
CURTIS_H004389_T01_01_WG01	amplicon1	4	10110969	0.395609955880589	ecdna	a	a ecdna	HER2+
CURTIS_H004392_T01_01_WG01	amplicon1	2	3914036	0.510981503491537	ecdna	b	b ecdna	ER+ High
CURTIS_H004394_T01_01_WG01	amplicon1	0	5996564	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004395_T01_01_WG01	amplicon1	0	18636691	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004398_T01_01_WG01	amplicon2	2	26765341	0.0747235015612168	ecdna	b	b ecdna	ER+ High
CURTIS_H004399_T01_01_WG01	amplicon1	12	10382675	1.15577151360319	ecdna	b	b ecdna	ER+ High
CURTIS_H004400_T01_01_WG01	amplicon1	1	8544412	0.117035554933447	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004403_T01_01_WG01	amplicon2	0	586925	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004403_T01_01_WG01	amplicon3	12	8195148	1.46428105996377	ecdna	b	b ecdna	ER+ High
CURTIS_H004403_T01_01_WG01	amplicon1	1	18791855	0.0532145442799553	ecdna	b	b ecdna	ER+ High
CURTIS_H004405_T01_01_WG01	amplicon1	14	25138731	0.55690957510942	ecdna	b	b ecdna	ER+ High
CURTIS_H004406_T01_01_WG01	amplicon2	6	38461368	0.156000691395064	ecdna	b	b ecdna	HER2+
CURTIS_H004407_T01_01_WG01	amplicon1	2	5407474	0.369858458866376	noncyclic	b	b noncyclic	IC10
CURTIS_H004407_T01_01_WG01	amplicon3	0	1516269	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004408_T01_01_WG01	amplicon1	2	2580451	0.775058313449858	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004409_T01_01_WG01	amplicon3	2	20315399	0.098447488036046	noncyclic	b	b noncyclic	IC10
CURTIS_H004409_T01_01_WG01	amplicon1	0	4983559	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004410_T01_01_WG01	amplicon4	0	1710353	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004410_T01_01_WG01	amplicon3	0	2691558	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004410_T01_01_WG01	amplicon1	0	1673879	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004410_T01_01_WG01	amplicon2	2	22089764	0.0905396725831928	ecdna	b	b ecdna	ER+ High
CURTIS_H004411_T01_01_WG01	amplicon1	14	18053869	0.775457050231172	ecdna	b	b ecdna	ER+ High
CURTIS_H004412_T01_01_WG01	amplicon2	0	438974	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004412_T01_01_WG01	amplicon1	0	105288	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004414_T01_01_WG01	amplicon1	12	9906334	1.21134619527264	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004414_T01_01_WG01	amplicon2	0	2557449	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004417_T01_01_WG01	amplicon1	0	457679	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004417_T01_01_WG01	amplicon2	0	691232	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004419_T01_01_WG01	amplicon1	0	17653593	0	noncyclic	a	a noncyclic	IC10
CURTIS_H004421_T01_01_WG01	amplicon1	2	11079668	0.180510823970538	ecdna	b	b ecdna	IC10
CURTIS_H004421_T01_01_WG01	amplicon2	0	3392832	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004422_T01_01_WG01	amplicon1	4	3183327	1.25654700255425	ecdna	b	b ecdna	IC4ER-
CURTIS_H004422_T01_01_WG01	amplicon2	1	3340589	0.299348408319611	ecdna	b	b ecdna	IC4ER-
